region,clan,transect,distance,burn_state,date,time_start,time_end,baboon,buffalo,bushbuck,eland,elephant,giraffe,grants,hartebeest,hippo,impala,oribi,ostrich,reedbuck,thomsons,topi,warthog,waterbuck,wildebeest,zebra,other,banded_mongoose,bb_jackal,be_fox,cheetah,lion,spotted_hyena,ss_jackal,cow,shoat,carcass,comments
Conservancy,happy.zebra,SST,5.4,NotBurned,8/22/2014,4/28/2020 8:01,4/28/2020 8:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,8/24/2014,4/28/2020 7:47,4/28/2020 8:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,8/24/2014,4/28/2020 7:31,4/28/2020 7:42,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,9/2/2014,4/28/2020 8:40,4/28/2020 9:00,0,0,0,0,0,0,0,0,0,3,0,0,0,44,12,7,0,591,7,0,0,0,0,0,0,0,0,0,0,7,7 gnu carcasses
Narok,talek.w,WHIGH,4,Never,9/2/2014,4/28/2020 7:38,4/28/2020 7:53,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,0,87,3,0,0,0,0,0,0,0,0,0,0,2,2 gnu carcasses
Narok,talek.w,WLOW,4,Never,9/2/2014,4/28/2020 8:02,4/28/2020 8:16,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,0,226,2,0,0,0,0,0,0,0,0,0,0,6,6 gnu carcasses
Conservancy,serena.n,RSP,3.22,Never,9/7/2014,4/28/2020 8:07,4/28/2020 8:31,0,0,0,0,0,0,0,0,0,1,0,0,0,39,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,9/10/2014,4/28/2020 7:37,4/28/2020 8:08,0,0,0,7,0,0,0,0,0,0,0,0,0,0,79,3,0,1,37,0,0,0,0,0,0,0,0,0,0,1,skin and bones of adult zebra carcass; carcass: skina and bones of adult zebra
Conservancy,happy.zebra,HZT,2,Never,9/13/2014,4/28/2020 7:20,4/28/2020 7:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,131,338,0,0,0,0,0,0,0,0,0,0,1,desiccated gnu carcass; 1 desiccated gnu carcass; bones and skin
Narok,talek.w,WHIGH,4,Never,9/20/2014,4/28/2020 7:46,4/28/2020 8:04,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,65,1,0,16,2,0,0,0,0,0,0,0,2,2 gnu carcasses
Narok,talek.w,WLOW,4,Never,9/20/2014,4/28/2020 8:11,4/28/2020 8:20,0,0,0,0,0,0,0,8,0,0,0,0,0,38,1,0,0,170,8,0,0,0,0,0,0,0,0,0,0,3,3 gnu carcasses
Narok,talek.w,W3,4,Never,9/21/2014,4/28/2020 7:02,4/28/2020 7:21,0,0,0,0,0,0,0,0,0,1,0,0,0,31,17,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,9/23/2014,4/28/2020 8:17,4/28/2020 8:55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,4,0,1311,23,0,0,0,0,0,0,0,0,0,0,3,"3 gnu carcasses; 3 carcasses, all the skins heads and ribs of adult gnu"
Conservancy,serena.n,North,3,Never,9/24/2014,4/28/2020 8:15,4/28/2020 8:34,0,0,0,0,0,0,0,0,1,45,0,0,0,125,7,2,2,6,19,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,9/25/2014,4/28/2020 8:02,4/28/2020 8:33,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,1528,21,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,9/25/2014,4/28/2020 7:47,4/28/2020 7:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,10/6/2014,4/28/2020 7:45,4/28/2020 7:59,0,0,0,0,0,0,2,0,0,1,0,0,0,27,0,0,0,137,10,0,0,0,0,0,0,0,0,0,0,1,1 gnu carcass
Narok,talek.w,WLOW,4,Never,10/6/2014,4/28/2020 8:07,4/28/2020 8:22,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,0,253,0,0,0,0,0,0,0,0,0,0,0,4,"3 gnu carcasses, 1 cow carcass; 1 trash"
Conservancy,serena.s,S1,3.41,Never,10/8/2014,4/28/2020 8:03,4/28/2020 8:27,0,3,0,0,4,0,0,6,0,0,0,1,0,0,22,0,0,434,380,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,10/8/2014,4/28/2020 7:41,4/28/2020 7:56,0,0,0,0,0,0,0,0,0,3,0,0,0,77,23,1,0,6,0,0,0,0,0,0,0,0,0,0,0,3,"2 gnu carcasses, 1 buffalo carcass"
Conservancy,serena.s,S2,1.47,Never,10/9/2014,4/28/2020 7:39,4/28/2020 7:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No animals seen
Conservancy,serena.n,North,3,Never,10/10/2014,4/28/2020 8:04,4/28/2020 8:18,0,0,0,0,1,0,0,0,1,8,0,0,0,1,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,10/10/2014,4/28/2020 8:29,4/28/2020 8:50,0,0,0,0,0,0,0,0,0,1,0,0,0,44,4,3,0,381,53,0,0,0,2,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,10/11/2014,4/28/2020 7:47,4/28/2020 8:21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,15,249,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,10/14/2014,4/28/2020 8:21,4/28/2020 8:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,102,87,0,0,0,0,0,0,0,0,0,0,3,"3 gnu carcasses; 2 carcasses were adult gnu skin and bone, and one carcass was adult gnu skin bones and meat."
Narok,talek.w,W3,4,Never,10/19/2014,4/28/2020 8:44,4/28/2020 9:05,0,0,0,0,0,1,0,0,0,16,0,0,0,40,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,3,"2 gnu carcasses, 1 buffalo carcass"
Narok,talek.w,WHIGH,4,Never,10/19/2014,4/28/2020 7:47,4/28/2020 8:06,0,0,0,1,0,0,0,0,0,0,0,0,0,22,30,0,0,0,9,0,0,2,0,0,0,0,0,0,0,2,2 gnu carcasses
Narok,talek.w,WLOW,4,Never,10/19/2014,4/28/2020 8:15,4/28/2020 8:32,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,6,"4 gnu carcasses, 1 zebra carcass, 1 cow carcass"
Conservancy,serena.n,North,3,Never,10/25/2014,4/28/2020 7:44,4/28/2020 7:59,0,10,0,0,0,0,0,0,2,15,0,0,0,7,17,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,10/25/2014,4/28/2020 8:12,4/28/2020 8:52,0,4,0,0,0,0,0,0,0,0,0,0,0,26,5,12,0,0,90,0,0,0,0,0,0,0,0,0,0,0,Pause transect 8:25-8:52; Pause transect 08:25 - 08:52
Conservancy,serena.s,S1,3.41,Never,10/28/2014,4/28/2020 8:15,4/28/2020 8:38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,10/28/2014,4/28/2020 7:49,4/28/2020 8:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,10/29/2014,4/28/2020 8:31,4/28/2020 8:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bones and skin of adult gnu; bones and skin of an adult gnu
Conservancy,happy.zebra,SST,5.4,NotBurned,10/30/2014,4/28/2020 7:54,4/28/2020 8:40,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1  gnu carcass; The carcass was an adult gnu, mostly a whole skeleton with majority of skin attached"
Conservancy,serena.n,North,3,Never,11/2/2014,4/28/2020 8:04,4/28/2020 8:20,0,20,0,0,0,0,0,1,0,30,0,0,0,28,30,0,16,0,0,0,13,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,11/4/2014,4/28/2020 8:23,4/28/2020 8:47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,11/4/2014,4/28/2020 7:56,4/28/2020 8:15,0,0,0,0,0,0,0,7,0,25,0,0,0,40,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1 buffalo carcass
Narok,talek.w,WHIGH,4,Never,11/6/2014,4/28/2020 7:36,4/28/2020 8:12,0,0,0,0,0,0,0,0,0,0,0,0,0,60,46,2,0,18,82,0,0,0,0,0,0,0,0,0,0,1,old ribcage with dried brown skin
Narok,talek.w,WLOW,4,Never,11/6/2014,4/28/2020 8:26,4/28/2020 8:42,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,"3 gnu carcasses, 1 cow carcass"
Conservancy,serena.s,S2,1.47,Never,11/8/2014,4/28/2020 8:14,4/28/2020 8:21,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,11/10/2014,4/28/2020 8:24,4/28/2020 8:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Pause transect 8:32 to 8:43 for hyena ID; Pause transect 08:32 to 08:43 for hyena ID
Conservancy,serena.n,RSP,3.22,Never,11/11/2014,4/28/2020 8:35,4/28/2020 8:54,0,0,0,0,0,0,0,0,0,0,0,0,0,93,5,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,11/15/2014,4/28/2020 8:38,4/28/2020 8:47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,11/15/2014,4/28/2020 7:51,4/28/2020 8:17,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,11/19/2014,4/28/2020 7:36,4/28/2020 7:47,0,8,0,0,0,0,0,0,0,5,0,0,0,2,48,0,10,0,43,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,11/19/2014,4/28/2020 7:58,4/28/2020 8:19,0,3,0,0,0,1,0,0,0,12,0,0,0,30,7,10,0,1,49,0,14,0,0,0,0,1,0,0,0,0,Pause transect from 8:13-8:16 to ID hyena; Pause transect 08:13-08:16 to ID hyena
Narok,talek.w,WHIGH,4,Never,11/19/2014,4/28/2020 7:58,4/28/2020 8:09,0,0,0,0,0,0,0,0,0,2,0,0,0,6,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1 gnu carcass
Narok,talek.w,WLOW,4,Never,11/19/2014,4/28/2020 8:22,4/28/2020 8:39,0,0,0,0,0,0,0,0,0,0,0,0,0,63,59,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,"4 gnu carcasses, 1 zebra carcass"
Conservancy,serena.s,S1,3.41,Never,11/21/2014,4/28/2020 7:14,4/28/2020 7:35,0,3,0,0,0,0,0,2,0,0,2,0,0,20,60,1,0,1,64,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,11/21/2014,4/28/2020 8:35,4/28/2020 8:42,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,96,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,11/26/2014,4/28/2020 8:13,4/28/2020 8:26,0,0,0,0,0,4,0,0,0,29,0,0,0,41,17,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,12/2/2014,4/28/2020 8:26,4/28/2020 8:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,12/2/2014,4/28/2020 7:40,4/28/2020 8:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,12/3/2014,4/28/2020 8:33,4/28/2020 8:41,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,12,61,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,12/4/2014,4/28/2020 8:15,4/28/2020 8:26,0,0,0,0,0,0,0,0,0,33,0,0,0,220,14,10,0,1,3,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,12/5/2014,4/28/2020 8:18,4/28/2020 8:35,0,14,0,0,0,0,0,0,0,3,0,0,0,59,7,4,0,0,63,0,0,0,3,0,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,12/5/2014,4/28/2020 8:20,4/28/2020 8:40,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,21,68,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WLOW,4,Never,12/5/2014,4/28/2020 8:50,4/28/2020 9:04,0,0,0,0,0,0,9,0,0,0,0,0,0,61,6,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,12/6/2014,4/28/2020 7:40,4/28/2020 7:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,12/10/2014,4/28/2020 7:58,4/28/2020 8:12,22,18,0,0,0,0,0,0,0,27,0,0,0,18,33,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,12/17/2014,4/28/2020 8:34,4/28/2020 8:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,12/18/2014,4/28/2020 8:38,4/28/2020 8:55,0,0,0,0,0,0,0,0,0,6,0,0,0,98,10,0,0,0,43,0,0,0,4,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,12/19/2014,4/28/2020 7:35,4/28/2020 7:49,0,1,0,0,0,0,0,0,0,0,3,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,12/22/2014,4/28/2020 8:26,4/28/2020 8:39,0,0,0,0,0,0,0,0,0,3,0,0,0,36,32,13,0,41,16,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,12/31/2014,4/28/2020 7:42,4/28/2020 8:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,
Conservancy,serena.n,North,3,Never,12/31/2014,4/28/2020 7:38,4/28/2020 8:05,0,20,0,0,0,0,0,0,0,59,0,0,0,1,17,0,13,0,0,0,0,2,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,12/31/2014,4/28/2020 8:33,4/28/2020 8:41,0,0,0,0,7,0,0,0,0,0,0,0,0,42,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
